id,gender,mastercategory,subcategory,articletype,basecolour,season,year,usage,productdisplayname
3704,women,apparel,topwear,tshirts,Navy Blue,summer,2011.0,casual,Tantra Women's Ornament Navy Long T-shirt
48119,women,accessories,belts,belts,Multi,summer,2012.0,casual,Fossil Women Multi Coloured Stitched Link Belt
54546,women,accessories,bags,handbags,Blue,summer,2012.0,casual,Lino Perros Women Blue Handbag
46083,men,footwear,shoes,sports shoes,White,summer,2012.0,sports,ADIDAS Men White Pluto Sports Shoes
35571,men,footwear,shoes,casual shoes,Brown,summer,2013.0,casual,Arrow Men Brown Casual Shoes
51034,women,apparel,loungewear and nightwear,nightdress,Pink,summer,2017.0,casual,Enamor Women Pink Highspirit Nightdress
17621,girls,apparel,bottomwear,leggings,Pink,fall,2011.0,casual,Doodle Girls Lace Bow LT.Pink Leggings
48925,women,accessories,jewellery,ring,Silver,fall,2012.0,casual,Lucera Women Silver Ring
27888,women,apparel,topwear,shirts,White,summer,2012.0,formal,Scullers for Her Women White Check Shirt
47151,girls,apparel,bottomwear,capris,Black,summer,2012.0,casual,Gini and Jony Kids Girls Black Capris
37226,men,accessories,bags,backpacks,Black,summer,2012.0,casual,United Colors of Benetton Men Black Backpack
20291,men,apparel,innerwear,innerwear vests,Orange,summer,2016.0,casual,Facit Men Printed Orange Innerwear Vest
53763,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Puma Men Blue T-shirt
59259,women,accessories,watches,watches,White,winter,2016.0,casual,Titan Women Mother Of Pearl Watch
21343,men,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Pal Zileri Men Casual Brown Frame Sunglasses
4521,men,footwear,shoes,sports shoes,White,summer,2011.0,sports,Puma Men's Axis White Black Lime Shoe
45606,men,footwear,shoes,formal shoes,Brown,summer,2012.0,formal,Arrow Men Brown Formal Shoes
24631,men,footwear,flip flops,flip flops,Red,fall,2011.0,casual,ADIDAS Men Adi BB Slide Red Flip Flops
10404,women,apparel,topwear,shirts,Black,fall,2011.0,casual,Jealous 21 Women Ummi Black Shirt
14898,women,accessories,wallets,wallets,Black,summer,2011.0,casual,United Colors of Benetton Women Solid Black Wallets
33686,men,footwear,shoes,casual shoes,Teal,winter,2012.0,casual,Cobblerz Men Teal Blue Casual Shoes
56211,women,accessories,jewellery,pendant,Gold,winter,2015.0,casual,Estelle Women Gold Pendant
14296,men,apparel,topwear,tshirts,Green,fall,2011.0,casual,Classic Polo Men Printed pack of 3 Tshirts
4713,unisex,accessories,watches,watches,Black,winter,2016.0,sports,ADIDAS Unisex Analogue Cambridge Black Watch
52483,women,apparel,innerwear,camisoles,Black,winter,2015.0,casual,Red Rose Black Camisole
15344,women,apparel,bottomwear,tracksuits,Black,fall,2011.0,sports,Nike Women Solid Black Tracksuits
21171,women,apparel,topwear,tops,Black,fall,2011.0,casual,s.Oliver Women Solid Black Top
40146,girls,apparel,bottomwear,capris,Black,summer,2012.0,casual,Gini and Jony Girls Elasticated Black Capris
58985,women,personal care,fragrance,deodorant,Blue,spring,2017.0,casual,Cavallini Women Deo
24403,women,apparel,topwear,kurtas,Blue,summer,2012.0,ethnic,Vishudh Women Blue Printed Kurta
10636,men,footwear,shoes,casual shoes,Green,winter,2012.0,casual,Carlton London Men Semi oxfords Green Casual Shoes
56023,women,personal care,lips,lipstick,Brown,spring,2017.0,casual,ColorBar Soft Touch Bingo Lipstick 029
32566,women,apparel,topwear,tops,Peach,summer,2012.0,casual,ONLY Women Smock Peach Top
42611,women,accessories,jewellery,jewellery set,Gold,winter,2015.0,casual,Estelle Women Gold Earrings & Pendant Set
3536,women,apparel,topwear,tshirts,Black,summer,2011.0,casual,Myntra Women's Saadhu Starter Kit Black T-shirt
12161,women,apparel,bottomwear,leggings,Green,fall,2011.0,ethnic,Aurelia Women Solid Green Leggings
19589,women,apparel,topwear,tops,Pink,summer,2011.0,casual,United Colors Of Benetton Women Pink Printed Top
6878,women,apparel,topwear,jackets,Blue,summer,2011.0,casual,Forever New Women Long Blue Jacket
27286,women,apparel,topwear,kurtas,Orange,fall,2011.0,ethnic,Mother Earth Women Orange Kurta
51206,women,apparel,innerwear,bra,White,summer,2017.0,casual,Enamor Women White Bra
7196,women,apparel,topwear,tshirts,White,fall,2011.0,casual,Jealous 21 Women White Girl With Fan T-shirt
6044,men,apparel,topwear,shirts,Navy Blue,summer,2011.0,casual,UCB Men Logo Navy Shirt
47363,women,accessories,bags,clutches,Mustard,summer,2012.0,casual,Baggit Women Mustard Challo Moly Purse
17413,men,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Lotto Men Millennia Black Sports Shoe
9830,women,apparel,topwear,tshirts,Navy Blue,fall,2011.0,casual,Little Miss Women Printed Navy Blue T-shirt
4377,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,Mickey Men's Micky Wall Graphitti Playful Grey Violet T-shirt
15720,men,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Nike Men The Overplay VI Black Sports Shoes
53135,women,footwear,shoes,heels,Silver,winter,2015.0,casual,Catwalk Women Silver Toned Flats
44182,women,personal care,fragrance,perfume and body mist,White,spring,2017.0,casual,Nike Fragrances Women Sweet Emotion Perfume
37470,women,accessories,watches,watches,Silver,winter,2016.0,casual,Esprit Women Silver Dial Watch
11380,women,apparel,topwear,tops,Black,fall,2011.0,casual,United Colors Of Benetton Women Light Winter Black Tops
56447,women,personal care,nails,nail polish,Black,spring,2017.0,casual,Streetwear Shine Divine Black Divine Nail Enamel 01
40522,men,accessories,watches,watches,White,winter,2016.0,casual,Titan Men White Dial Chronograph Watch
38438,women,accessories,wallets,wallets,Brown,fall,2012.0,casual,Baggit Women Brown Wallet
1605,women,apparel,bottomwear,track pants,Black,fall,2010.0,sports,Reebok Black Track Pant
24067,men,apparel,topwear,shirts,Red,fall,2011.0,casual,Locomotive Men Check Red Shirt
57595,women,personal care,lips,lipstick,Brown,spring,2017.0,casual,Lotus Herbals Moistpetals Blossom Lipstick 142
10252,women,accessories,bags,handbags,Brown,winter,2015.0,casual,Murcia Women SLB Bag Brown Handbags
42275,men,footwear,shoes,casual shoes,Brown,summer,2012.0,casual,Vans Men Brown Michoacan Shoes
16999,women,footwear,shoes,flats,Blue,winter,2012.0,casual,Rocia Women Blue Flats
31787,women,apparel,topwear,tops,Green,summer,2012.0,casual,Lee Women Hanna Evergreen Green Top
3152,men,footwear,shoes,sports shoes,Grey,fall,2010.0,sports,Nike Men's Air Alvord Grey Shoe
26730,men,apparel,topwear,tshirts,White,summer,2012.0,casual,Puma Men Sunbleach White T-shirt
12505,women,apparel,topwear,tops,Black,fall,2011.0,casual,United Colors of Benetton Women Short Black Tops
6420,unisex,footwear,shoes,casual shoes,Blue,summer,2011.0,casual,Lotto Unisex Canvas Blue Red Shoe
18803,men,accessories,belts,belts,Brown,summer,2011.0,casual,Peter England Men Casual Brown Belt
17077,women,accessories,wallets,wallets,Pink,winter,2015.0,casual,Lino Perros Women Button Flap Pink Wallet
23242,men,footwear,shoes,formal shoes,Black,fall,2011.0,formal,Arrow Men Formal Black Shoes
22390,men,apparel,topwear,shirts,Purple,fall,2011.0,casual,Mark Taylor Men Purple & White Striped Shirt
29778,men,apparel,bottomwear,trousers,Brown,summer,2013.0,casual,Basics Men Brown Trousers
51662,men,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Louis Philippe Men Oversized Sunglasses LP214-C3
35327,women,accessories,jewellery,earrings,Silver,winter,2016.0,ethnic,Fabindia Women Anusuya Silver Earrings
30467,women,apparel,innerwear,bra,White,summer,2014.0,casual,Lovable Women All Day Long White Bra
43195,women,accessories,watches,watches,Black,winter,2016.0,casual,Fastrack Women Black Dial Watch
54122,women,footwear,shoes,heels,Brown,winter,2012.0,casual,Rocia Women Brown Flats
26502,men,apparel,topwear,tshirts,Navy Blue,spring,2012.0,casual,Arrow Sport Men Navy Blue Printed T-Shirt
12737,women,accessories,socks,socks,White,fall,2011.0,sports,Nike Women Sports White Socks
8788,men,apparel,topwear,shirts,White,fall,2011.0,formal,Indigo Nation Men Price catch Red White Shirts
3360,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Myntra Men's I work for money Sky Blue T-shirt
17245,men,apparel,topwear,tshirts,Yellow,fall,2011.0,casual,U.S. Polo Assn. Men Stripes Yellow Polo Tshirt
28498,men,apparel,bottomwear,shorts,Black,summer,2012.0,sports,Urban Yoga Men Black Shorts
6612,women,apparel,topwear,tshirts,Navy Blue,summer,2011.0,casual,Spykar Women's Stripes Navy White T-shirt
47535,women,footwear,shoes,flats,Pink,winter,2012.0,ethnic,Portia Women Pink Flats
35115,men,accessories,wallets,wallets,Black,summer,2012.0,casual,Allen Solly Men Leather Black Wallet
51450,women,apparel,dress,dresses,Brown,summer,2012.0,casual,Tonga Women Brown Dress
16397,men,apparel,topwear,shirts,Navy Blue,fall,2011.0,casual,Levis Men Check Navy Blue Shirts
15512,men,footwear,shoes,casual shoes,Brown,fall,2011.0,casual,Rockport Men Slatkin Brown Casual Shoes
21727,women,footwear,shoes,sports shoes,White,fall,2011.0,sports,Puma Women Speeder White Sports Shoes
4145,women,footwear,shoes,sports shoes,White,summer,2011.0,sports,Nike Women Vomero-5 White Grey Blue Shoe
36790,men,accessories,watches,watches,Black,winter,2016.0,casual,Maxima Men Black Attivo Watch
45262,men,accessories,watches,watches,Black,winter,2016.0,casual,CASIO G-Shock Men Black Digital Watch G-7700-1DR G222
5097,men,apparel,topwear,tshirts,White,summer,2011.0,casual,Wrangler Men's Hand Of Quality White T-shirt
53307,men,apparel,topwear,tshirts,White,summer,2012.0,casual,Locomotive Men White T-shirt
32330,men,accessories,watches,watches,Black,winter,2016.0,casual,Q&Q Men Black Dial Watch M012-001
4979,women,apparel,topwear,tops,Pink,summer,2011.0,casual,Palm Tree Girl's Betty Pink Kidswear
56675,men,accessories,watches,watches,Black,winter,2016.0,casual,Maxima Men Black Dial Watch
24255,men,footwear,shoes,casual shoes,Black,summer,2012.0,casual,Numero Uno Men Black Casual Shoes
10060,men,apparel,topwear,tshirts,White,fall,2011.0,casual,Puma Men motor sport tee White Tshirts
4383,men,apparel,topwear,tshirts,Blue,summer,2011.0,casual,Batman Men's Comics Foil Dark Blue T-shirt
20433,women,accessories,wallets,wallets,Green,winter,2015.0,casual,Baggit Women Era Taj Green Wallet
58529,unisex,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Miami Blues Unisex Sunglasses
14606,men,accessories,socks,socks,Cream,summer,2011.0,casual,United Colors of Benetton Men Stripes Cream Socks
44176,women,personal care,fragrance,fragrance gift set,White,spring,2017.0,casual,Nike Fragrances Women Spicy Love Perfume and Deo Set
37484,unisex,accessories,watches,watches,White,winter,2016.0,casual,Esprit Unisex White Dial Watch
5251,unisex,accessories,bags,backpacks,Blue,summer,2017.0,casual,Wildcraft Unisex Black & Blue Corporate Backpack
11374,women,apparel,topwear,tops,Red,fall,2011.0,casual,United Colors Of Benetton Women Light Winter Red Tops
45898,women,accessories,watches,watches,White,winter,2016.0,casual,Maxima Women White Dial Watch
25141,women,accessories,bags,clutches,Gold,winter,2015.0,casual,Lino Perros Women Gold Clutch
41404,women,apparel,topwear,tops,Pink,summer,2012.0,casual,Wrangler Women Stud Pink Top
33024,women,apparel,topwear,kurtas,White,summer,2012.0,ethnic,Mother Earth Women White Kurta
57561,women,personal care,lips,lipstick,Rose,spring,2017.0,unknown,Lotus Herbals Pure Colours Star Glow Lipstick 667
13423,men,apparel,topwear,tshirts,Navy Blue,summer,2011.0,casual,United Colors of Benetton Men Solid Navy Blue Polo T-shirts
43353,men,footwear,shoes,sports shoes,Black,summer,2013.0,sports,Reebok Men Black Fuel Extreme Sports Shoes
49669,men,accessories,eyewear,sunglasses,White,winter,2016.0,casual,United Colors of Benetton Men Sunglass
19119,unisex,footwear,flip flops,flip flops,Green,fall,2011.0,casual,Lotto Unisex Shine Green Slippers
55236,women,personal care,makeup,foundation and primer,Skin,summer,2019.0,casual,Lakme Invisible Finish 01 Foundation
34201,men,apparel,bottomwear,track pants,Grey Melange,summer,2012.0,sports,Proline Men Grey Melange Track Pants
2848,men,apparel,topwear,tshirts,Purple,summer,2011.0,casual,Mr.Men Men's Mr.Messy Purple T-shirt
50744,men,footwear,shoes,formal shoes,Black,winter,2018.0,casual,Red Chief Men Black Formal Shoes
17083,women,accessories,wallets,wallets,Black,winter,2015.0,casual,Lino Perros Women Denim Black Wallet
22364,men,apparel,topwear,sweatshirts,Blue,fall,2011.0,casual,ADIDAS Men Hooded  Blue SweatShirt
16151,men,footwear,shoes,formal shoes,Brown,fall,2011.0,formal,Enroute Men Leather Brown Formal Shoes
51696,women,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Van Heusen Women Brown Sunglasses VH215-C2
46621,women,footwear,shoes,heels,Brown,spring,2013.0,casual,Catwalk Women Brown Wedges
19925,unisex,footwear,shoes,casual shoes,Black,fall,2011.0,casual,ADIDAS Unisex Bio Str Black Casual Shoes
7506,men,apparel,topwear,tshirts,Black,summer,2011.0,sports,Nike Men's AsVapor ss black T-shirt
2246,unisex,accessories,bags,backpacks,Black,summer,2011.0,sports,ADIDAS Black Backpack
30493,women,apparel,innerwear,bra,Pink,summer,2014.0,casual,Lovable Women Fiona Rose Pink Bra
43161,women,accessories,watches,watches,Pink,winter,2016.0,casual,Fastrack Women Pink Dial Watch
48589,women,accessories,jewellery,bracelet,Silver,summer,2013.0,casual,Lucera Women Silver Bracelet
13611,men,apparel,innerwear,innerwear vests,White,summer,2016.0,casual,Hanes Men Sleeveless V Neck White Grey Innerwear T-shirt
27424,women,apparel,loungewear and nightwear,shorts,Black,winter,2015.0,casual,Jockey Black Shorts
55004,women,personal care,lips,lipstick,Multi,spring,2017.0,casual,Lakme 6 in 1 Travel Kit Day & Night Palette Lip Sync
31541,men,apparel,topwear,tshirts,Grey,summer,2012.0,casual,Classic Polo Men Striped Grey T-shirt
50576,men,apparel,innerwear,trunk,Navy Blue,summer,2016.0,casual,Chromozome Men Pack of Two Trunks
23084,men,apparel,topwear,shirts,Navy Blue,fall,2011.0,casual,Arrow Sport Men Navy Blue Check Shirt
34033,boys,apparel,topwear,shirts,Green,summer,2012.0,casual,Palm Tree Boys Check Green Shirt
46413,men,apparel,topwear,tshirts,Purple,summer,2012.0,casual,ADIDAS Men Graphic Purple T-shirt
55838,women,personal care,nails,nail polish,Red,spring,2017.0,casual,Colorbar Pro Riot Red Nail Lacquer 059
7734,unisex,accessories,headwear,caps,Black,fall,2011.0,sports,Puma Unisex Ferrari Lifestyle Black Cap
22156,men,footwear,shoes,formal shoes,Black,fall,2011.0,formal,Lee Cooper Men Black Formal Shoes
16363,men,apparel,topwear,shirts,Blue,fall,2011.0,formal,Peter England Men Check Blue Shirt
52221,women,accessories,jewellery,necklace and chains,White,fall,2012.0,casual,Lencia White Swarovski Pearl Necklace
36764,men,free items,free gifts,free gifts,Green,winter,2016.0,casual,Maxima Men Green Dial Watch
45296,women,accessories,watches,watches,White,winter,2016.0,casual,Casio Sheen Women White Analogue Watches (SX044) SHE-3801GL-7ADR
20601,women,accessories,bags,handbags,Purple,winter,2015.0,casual,Baggit Women Purple Groovy Camlin Crush Handbag
41636,men,apparel,topwear,shirts,Burgundy,summer,2012.0,formal,Mark Taylor Men Maroon Striped Shirt
56681,men,accessories,watches,watches,Black,winter,2016.0,casual,Maxima Men Black Dial Chronograph Watch
11146,men,apparel,topwear,shirts,Purple,fall,2011.0,casual,Indigo Nation Men Bling Purple Shirts
25373,men,apparel,innerwear,innerwear vests,White,summer,2016.0,casual,Levis Men White Innerwear Vest
57753,women,personal care,makeup,foundation and primer,Skin,spring,2017.0,casual,Lotus Herbals Sand Naturalblend Comfort Liquid Foundation 310
55460,women,personal care,lips,lipstick,Maroon,spring,2017.0,casual,Revlon Super Lustrous Raspberry Lipstick 324
8318,men,apparel,topwear,tshirts,Grey,spring,2013.0,casual,Wildcraft Men Grey T-shirt
31125,girls,apparel,topwear,tops,Peach,summer,2012.0,casual,Palm Tree Girls Printed Peach Top
2622,men,apparel,topwear,tshirts,Blue,fall,2010.0,sports,Nike Mens Bleed Blue Team India T-shirt
43505,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,French Connection Men Black T-shirt
28834,women,apparel,topwear,kurtas,Multi,summer,2012.0,ethnic,Biba Women Printed Multi Coloured Kurta
13275,women,footwear,shoes,heels,Gold,winter,2012.0,casual,Inc 5 Women Casual Gold Heels
46077,men,footwear,sandal,sandals,Black,summer,2012.0,casual,ADIDAS Men Black Purah Sandals
7350,men,apparel,topwear,tshirts,Red,fall,2011.0,casual,Tantra Men Red T-shirt
22532,unisex,footwear,sandal,sandals,Brown,fall,2011.0,casual,Crocs Unisex Basics khaki Slippers
31919,women,accessories,bags,clutches,Blue,summer,2012.0,casual,Fabindia Women Blue Silk Clutch
28008,men,apparel,innerwear,trunk,Blue,summer,2016.0,casual,Jockey ZONE Men Blue Modern Trunks US19
34457,women,footwear,shoes,heels,Beige,winter,2012.0,formal,Rocia Women Beige Wedges
6282,men,apparel,topwear,tshirts,Grey,summer,2011.0,casual,UCB Men's Punk Wreck Print Grey T-shirt
44720,women,footwear,flip flops,flip flops,Pink,summer,2012.0,casual,Lotto Women Pink Disco Holic Flip Flops
5407,women,footwear,shoes,sports shoes,Beige,unknown,2011.0,sports,Quechua Forclaz 500 L Beige Cn
20265,women,footwear,shoes,heels,Brown,winter,2012.0,casual,Catwalk Women Casual Brown Flats
53797,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,Puma Men Black T-shirt
14050,men,apparel,topwear,shirts,Blue,fall,2011.0,casual,Flying Machine Men Check Blue Shirts
15182,men,apparel,topwear,sweaters,Green,fall,2011.0,casual,Arrow Sport Men Stripes Green Sweaters
41252,men,accessories,belts,belts,Black,summer,2012.0,casual,Arrow Men Black and Brown Reversible Belts
11522,men,apparel,topwear,sweaters,Blue,fall,2011.0,casual,United Colors of Benetton Men Blue Sweater
25717,unisex,accessories,bags,handbags,Khaki,summer,2012.0,casual,Wrangler Unisex Canvas Khaki Sling Bag
20057,women,accessories,headwear,caps,Purple,fall,2011.0,casual,United Colors of Benetton Women Printed Purple Cap
44512,men,footwear,sandal,sandals,Black,summer,2012.0,casual,Coolers Men Black Sandals
